Shimmer_89F4_TimestampSync_Unix_CAL,Shimmer_89F4_ECG_EMG_Status1_LPF_CAL,Shimmer_89F4_ECG_EMG_Status2_LPF_CAL,Shimmer_89F4_ECG_IBI_LA_RA_LPF_CAL,Shimmer_89F4_ECG_IBI_LL_LA_LPF_CAL,Shimmer_89F4_ECG_IBI_LL_RA_LPF_CAL,Shimmer_89F4_ECG_IBI_Vx_RL_LPF_CAL,Shimmer_89F4_ECG_LA_RA_24BIT_LPF_CAL,Shimmer_89F4_ECG_LL_LA_24BIT_LPF_CAL,Shimmer_89F4_ECG_LL_RA_24BIT_LPF_CAL,Shimmer_89F4_ECG_Vx_RL_24BIT_LPF_CAL,Shimmer_89F4_ECGtoHR_LA_RA_LPF_CAL,Shimmer_89F4_ECGtoHR_LL_LA_LPF_CAL,Shimmer_89F4_ECGtoHR_LL_RA_LPF_CAL,Shimmer_89F4_ECGtoHR_Vx_RL_LPF_CAL
1.71E+12,128,128,-1,-1,-1,-1,40.9985998,10.50503817,51.50363797,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,41.04112615,10.50709419,51.54822034,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,41.08406492,10.50917517,51.59324009,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,41.12739966,10.51127957,51.63867923,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,41.17111345,10.5134058,51.68451925,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,41.21518886,10.51555223,51.73074109,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,41.25960799,10.5177172,51.7773252,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,41.30435261,10.51989903,51.82425164,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,41.34940415,10.52209598,51.87150013,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,41.39474378,10.52430629,51.91905006,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,41.4403523,10.52652822,51.96688052,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,41.48621026,10.52876001,52.01497028,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,41.532298,10.53099992,52.06329792,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,41.57859575,10.53324619,52.11184194,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,41.6250836,10.53549708,52.16058068,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,41.67174158,10.53775082,52.2094924,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,41.71854967,10.54000567,52.25855535,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,41.76548789,10.54225992,52.3077478,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,41.81253625,10.5445118,52.35704805,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,41.85967486,10.54675957,52.40643443,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,41.90688389,10.54900154,52.45588543,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,41.95414371,10.55123602,52.50537973,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,42.00143487,10.55346138,52.55489625,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,42.04873816,10.55567598,52.60441414,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,42.09603465,10.55787828,52.65391293,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,42.14330568,10.56006679,52.70337247,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,42.19053293,10.56224007,52.75277299,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,42.23769843,10.56439669,52.80209512,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,42.28478461,10.5665353,52.8513199,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,42.33177436,10.56865456,52.90042892,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,42.37865105,10.57075325,52.94940431,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,42.42539849,10.57283021,52.9982287,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,42.47200096,10.57488437,53.04688533,-605.0000721,-1,-1,-1,-1
