Shimmer_89F4_TimestampSync_Unix_CAL,Shimmer_89F4_ECG_EMG_Status1_LPF_CAL,Shimmer_89F4_ECG_EMG_Status2_LPF_CAL,Shimmer_89F4_ECG_IBI_LA_RA_LPF_CAL,Shimmer_89F4_ECG_IBI_LL_LA_LPF_CAL,Shimmer_89F4_ECG_IBI_LL_RA_LPF_CAL,Shimmer_89F4_ECG_IBI_Vx_RL_LPF_CAL,Shimmer_89F4_ECG_LA_RA_24BIT_LPF_CAL,Shimmer_89F4_ECG_LL_LA_24BIT_LPF_CAL,Shimmer_89F4_ECG_LL_RA_24BIT_LPF_CAL,Shimmer_89F4_ECG_Vx_RL_24BIT_LPF_CAL,Shimmer_89F4_ECGtoHR_LA_RA_LPF_CAL,Shimmer_89F4_ECGtoHR_LL_LA_LPF_CAL,Shimmer_89F4_ECGtoHR_LL_RA_LPF_CAL,Shimmer_89F4_ECGtoHR_Vx_RL_LPF_CAL
1.71E+12,128,128,-1,-1,-1,-1,-9.746451857,5.201597937,-4.54485392,-11.86462462,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.747335499,5.194999483,-4.552336016,-11.86564628,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.748211494,5.188385651,-4.559825844,-11.86663544,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.749079799,5.181754975,-4.567324824,-11.86759202,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.749940405,5.175105989,-4.574834416,-11.86851591,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.750793326,5.168437199,-4.582356126,-11.86940701,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.751638586,5.161747097,-4.589891489,-11.8702652,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.752476239,5.155034155,-4.597442085,-11.87109032,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.753306368,5.1482968,-4.605009568,-11.8718822,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.754129068,5.141533432,-4.612595636,-11.87264063,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.754944447,5.134742447,-4.620202,-11.87336543,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.75575262,5.127922234,-4.627830386,-11.87405641,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.756553601,5.121070882,-4.635482718,-11.87471329,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.757347296,5.114186203,-4.643161093,-11.87533576,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.758133591,5.107266018,-4.650867573,-11.87592347,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.758912352,5.100308154,-4.658604199,-11.87647606,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.759683435,5.093310439,-4.666372996,-11.87699319,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.760446676,5.086270691,-4.674175986,-11.8774745,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.761201909,5.079186688,-4.682015221,-11.87791958,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.761948969,5.072056175,-4.689892794,-11.87832799,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.762687684,5.064876902,-4.697810782,-11.87869928,112.5274725,112.1167883,112.5274725,116.8060837
