Shimmer_86BB_TimestampSync_Unix_CAL,Shimmer_86BB_GSR_Range_LPF_CAL,Shimmer_86BB_GSR_Skin_Conductance_LPF_CAL,Shimmer_86BB_GSR_Skin_Resistance_LPF_CAL,Shimmer_86BB_PPG_A13_LPF_CAL,Shimmer_86BB_PPG_IBI_LPF_CAL,Shimmer_86BB_PPGtoHR_LPF_CAL
1.71E+12,2,3.14437392,318.0283813,2934.28317,-1,-1
1.71E+12,2,3.144386726,318.027086,2934.283248,-1,-1
1.71E+12,2,3.144399674,318.0257763,2934.283285,-1,-1
1.71E+12,2,3.144412762,318.0244524,2934.28328,-1,-1
1.71E+12,2,3.144425991,318.0231143,2934.28323,-1,-1
1.71E+12,2,3.14443936,318.021762,2934.283136,-1,-1
1.71E+12,2,3.144452872,318.0203953,2934.283,-1,-1
1.71E+12,2,3.144466526,318.0190142,2934.282821,-1,-1
1.71E+12,2,3.144480323,318.0176188,2934.282598,-1,-1
1.71E+12,2,3.144494261,318.016209,2934.282337,-1,-1
1.71E+12,2,3.144508342,318.0147848,2934.282034,-1,-1
1.71E+12,2,3.144522568,318.0133459,2934.281684,-1,-1
1.71E+12,2,3.144536939,318.0118925,2934.281292,-1,-1
1.71E+12,2,3.144551452,318.0104246,2934.280862,-1,-1
1.71E+12,2,3.144566107,318.0089425,2934.280391,-1,-1
1.71E+12,2,3.144580902,318.0074461,2934.279882,-1,-1
1.71E+12,2,3.144595834,318.005936,2934.279339,-1,-1
1.71E+12,2,3.144610897,318.0044126,2934.278762,-1,-1
1.71E+12,2,3.14462609,318.0028761,2934.27815,-1,-1
1.71E+12,2,3.144641407,318.001327,2934.277509,-1,-1
1.71E+12,2,3.144656846,317.9997656,2934.276841,-1,-1
1.71E+12,2,3.14467241,317.9981917,2934.276141,-1,-1
1.71E+12,2,3.144688101,317.996605,2934.275416,-1,-1
1.71E+12,2,3.144703919,317.9950053,2934.274669,-1,-1
1.71E+12,2,3.144719867,317.9933926,2934.273902,-1,-1
1.71E+12,2,3.144735945,317.9917667,2934.273113,-1,-1
1.71E+12,2,3.144752154,317.9901277,2934.272308,-1,-1
1.71E+12,2,3.144768495,317.9884752,2934.271489,-1,-1
1.71E+12,2,3.144784967,317.9868095,2934.270654,-1,-1
1.71E+12,2,3.14480157,317.9851307,2934.269807,-1,-1
1.71E+12,2,3.144818302,317.9834388,2934.268949,-1,-1
1.71E+12,2,3.144835163,317.9817339,2934.26808,-1,-1
1.71E+12,2,3.144852151,317.9800162,2934.267201,-1,-1
