Shimmer_86BB_TimestampSync_Unix_CAL,Shimmer_86BB_GSR_Range_LPF_CAL,Shimmer_86BB_GSR_Skin_Conductance_LPF_CAL,Shimmer_86BB_GSR_Skin_Resistance_LPF_CAL,Shimmer_86BB_PPG_A13_LPF_CAL,Shimmer_86BB_PPG_IBI_LPF_CAL,Shimmer_86BB_PPGtoHR_LPF_CAL
1.71E+12,3,0.068641814,80958.77404,2931.372284,6.144273398,12.41130597
1.71E+12,3,0.071411294,79829.6816,2931.371972,6.352952982,13.07371854
1.71E+12,3,0.074249121,78678.57577,2931.371626,6.559259555,13.75296212
1.71E+12,3,0.077153927,77506.25894,2931.371248,6.762724551,14.44855633
1.71E+12,3,0.08012419,76313.58921,2931.370837,6.962878133,15.15996407
1.71E+12,3,0.083158238,75101.4768,2931.370394,7.15925088,15.88659123
1.71E+12,3,0.086254251,73870.88222,2931.369917,7.351375493,16.62778665
1.71E+12,3,0.089410262,72622.81242,2931.36941,7.538788513,17.38284227
1.71E+12,3,0.092624164,71358.32042,2931.368875,7.72103205,18.15099342
1.71E+12,3,0.095893715,70078.50426,2931.368315,7.897655509,18.93141945
1.71E+12,3,0.099216541,68784.50255,2931.367732,8.068217305,19.72324449
1.71E+12,3,0.102590145,67477.49163,2931.367128,8.232286562,20.52553849
1.71E+12,3,0.106011911,66158.68264,2931.366502,8.389444778,21.33731844
1.71E+12,3,0.109479108,64829.31832,2931.365855,8.539287468,22.15754988
1.71E+12,3,0.112988902,63490.66985,2931.365188,8.68142575,22.98514858
1.71E+12,3,0.116538357,62144.03342,2931.364503,8.815487887,23.81898247
1.71E+12,3,0.120124448,60790.72681,2931.363803,8.94112077,24.65787379
1.71E+12,3,0.123744066,59432.08581,2931.363091,9.057991333,25.50060148
1.71E+12,3,0.127394027,58069.46063,2931.362366,9.165787896,26.34590372
1.71E+12,3,0.131071079,56704.21222,2931.361628,9.264221424,27.19248076
1.71E+12,3,0.134771913,55337.70852,2931.360878,9.353026704,28.0389979
1.71E+12,3,0.138493173,53971.32076,2931.360117,9.431963426,28.88408867
1.71E+12,3,0.142231458,52606.42117,2931.359347,9.500817167,29.72635818
1.71E+12,3,0.145983341,51244.3775,2931.358571,9.559400271,30.56438666
1.71E+12,3,0.14974537,49886.54941,2931.357792,9.607552621,31.39673319
1.71E+12,3,0.153514083,48534.28617,2931.35701,9.645142299,32.22193949
1.71E+12,3,0.157286014,47188.92272,2931.356227,9.672066133,33.0385339
1.71E+12,3,0.161057706,45851.7746,2931.355441,9.68825012,33.84503553
1.71E+12,3,0.164825713,44524.13317,2931.354654,9.693649736,34.63995837
1.71E+12,3,0.168586614,43207.26372,2931.353867,9.68825012,35.42181566
1.71E+12,3,0.172337016,41902.40216,2931.353081,9.672066133,36.18912417
1.71E+12,3,0.17607356,40610.75195,2931.352296,9.645142299,36.94040869
1.71E+12,3,0.179792926,39333.48103,2931.351514,9.607552621,37.67420642
1.71E+12,3,0.183491842,38071.71748,2931.350734,9.559400271,38.38907145
1.71E+12,3,0.187167094,36826.54845,2931.349959,9.500817167,39.08357926
1.71E+12,3,0.190815535,35599.01741,2931.349192,9.431963426,39.75633114
1.71E+12,3,0.194434092,34390.12189,2931.348433,9.353026704,40.40595862
1.71E+12,3,0.198019775,33200.8111,2931.347682,9.264221424,41.03112785
1.71E+12,3,0.201569676,32031.98403,2931.346941,9.165787896,41.63054384
1.71E+12,3,0.20508098,30884.48756,2931.346208,9.057991333,42.20295474
1.71E+12,3,0.208550967,29759.11342,2931.345485,8.94112077,42.74715585
1.71E+12,3,0.211977018,28656.59836,2931.344769,8.815487887,43.26199366
1.71E+12,3,0.215356622,27577.62438,2931.344064,8.68142575,43.7463696
1.71E+12,3,0.218687377,26522.81748,2931.34337,8.539287468,44.19924377
1.71E+12,3,0.221966997,25492.74381,2931.342688,8.389444778,44.61963838
1.71E+12,3,0.225193313,24487.90935,2931.342018,8.232286562,45.00664106
1.71E+12,3,0.228364272,23508.76114,2931.341362,8.068217305,45.35940793
1.71E+12,3,0.231477945,22555.68721,2931.340716,7.897655509,45.67716652
1.71E+12,3,0.234532521,21629.01808,2931.340079,7.72103205,45.95921835
1.71E+12,3,0.23752631,20729.02546,2931.339452,7.538788513,46.20494132
1.71E+12,3,0.240457731,19855.92306,2931.338835,7.351375493,46.41379189
1.71E+12,3,0.243325298,19009.86825,2931.338232,7.15925088,46.58530693
1.71E+12,3,0.246127599,18190.96419,2931.337642,6.962878133,46.7191053
1.71E+12,3,0.248863311,17399.26647,2931.337065,6.762724551,46.81488918
1.71E+12,3,0.2515312,16634.79038,2931.336501,6.559259555,46.8724451
1.71E+12,3,0.254130124,15897.51378,2931.335949,6.352952982,46.89164468
1.71E+12,3,0.256659036,15187.38067,2931.335408,6.144273398,46.8724451
1.71E+12,3,0.259116977,14504.30093,2931.334875,5.933686447,46.81488918
1.71E+12,3,0.261503071,13848.15032,2931.334353,5.721653238,46.7191053
1.71E+12,3,0.263816526,13218.77092,2931.333843,5.508628774,46.58530693
