Shimmer_89F4_TimestampSync_Unix_CAL,Shimmer_89F4_ECG_EMG_Status1_LPF_CAL,Shimmer_89F4_ECG_EMG_Status2_LPF_CAL,Shimmer_89F4_ECG_IBI_LA_RA_LPF_CAL,Shimmer_89F4_ECG_IBI_LL_LA_LPF_CAL,Shimmer_89F4_ECG_IBI_LL_RA_LPF_CAL,Shimmer_89F4_ECG_IBI_Vx_RL_LPF_CAL,Shimmer_89F4_ECG_LA_RA_24BIT_LPF_CAL,Shimmer_89F4_ECG_LL_LA_24BIT_LPF_CAL,Shimmer_89F4_ECG_LL_RA_24BIT_LPF_CAL,Shimmer_89F4_ECG_Vx_RL_24BIT_LPF_CAL,Shimmer_89F4_ECGtoHR_LA_RA_LPF_CAL,Shimmer_89F4_ECGtoHR_LL_LA_LPF_CAL,Shimmer_89F4_ECGtoHR_LL_RA_LPF_CAL,Shimmer_89F4_ECGtoHR_Vx_RL_LPF_CAL
1.71E+12,128,128,-1,-1,-1,-1,66.34825439,5.43071744,71.77897183,-129.6010594,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.35196915,5.430883426,71.78285257,-129.5991768,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.35566832,5.431076555,71.78674487,-129.5972935,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.35934705,5.431297585,71.79064464,-129.5954137,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.36300044,5.431547234,71.79454767,-129.5935419,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.36662352,5.431826188,71.79844971,-129.5916827,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.37021131,5.432135088,71.80234639,-129.5898408,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.37375881,5.432474517,71.80623333,-129.5880211,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.37726103,5.432845018,71.81010604,-129.5862287,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.38071292,5.433247113,71.81396003,-129.5844687,-1,-1,-1,-1
